<<<<<<< HEAD
172.773,348.457,168.862,373.628,167.338,399.195,168.269,424.206,174.103,447.817,185.918,468.596,200.357,485.486,218.312,497.939,239.421,503.183,260.08,501.676,278.412,490.379,294.339,475.881,306.182,458.938,314.676,440.294,321.525,422.355,327.621,404.404,331.451,386.374,198.547,329.484,212.925,322.099,229.337,321.682,244.576,327.27,257.516,336.78,288.162,343.71,301.911,341.907,314.78,343.354,325.83,348.405,330.934,358.737,269.298,362.95,267.159,376.239,265.41,389.36,263.684,403.065,240.743,413.317,248.775,417.179,256.586,421.127,264.976,421.182,272.337,420.029,210.527,355.366,221.574,351.985,233.141,354.762,240.981,363.458,230.267,364.235,218.697,361.601,284.664,373.439,295.818,369.464,306.722,372.195,313.051,379.277,305.169,381.545,294.423,379.007,216.412,445.338,230.814,436.725,244.197,433.92,251.799,438.057,260.073,437.663,268.874,445.605,273.583,457.284,263.796,466.143,253.091,468.314,244.278,467.422,235.504,464.947,224.748,458.227,221.806,445.977,241.741,444.296,249.811,446.426,257.933,447.731,268.382,456.214,255.985,454.964,247.562,454.329,239.407,452.143,
170.615,347.662,166.468,372.164,164.588,396.9,165.028,421.213,169.922,444.527,180.76,465.526,194.789,483.062,212.968,496.552,234.215,502.483,254.816,501.361,273.126,490.72,289.32,476.646,301.872,459.94,311.142,441.139,318.55,422.608,325.136,403.87,329.578,385.017,195.831,329.653,209.871,321.824,226.302,321.379,241.76,326.827,254.724,336.1,285.17,342.77,299.184,340.797,312.183,342.253,323.349,347.504,328.685,358.09,265.954,362.342,263.84,375.639,262.048,388.76,260.238,402.462,237.385,412.118,245.407,416.165,253.299,420.176,261.776,420.121,269.248,419.025,207.6,354.97,218.741,351.621,230.292,354.376,238.199,362.944,227.492,363.686,215.982,361.071,282.114,372.691,293.214,368.697,304.083,371.37,310.468,378.307,302.629,380.618,291.9,378.181,213.194,444.341,227.679,435.462,241.207,432.668,248.842,436.779,257.18,436.401,266.078,444.357,270.621,456.261,260.736,466.034,249.84,468.575,240.892,467.665,232.074,465.153,221.257,458.071,218.735,444.981,238.603,442.851,246.733,445.004,254.894,446.349,265.536,455.193,252.525,455.331,244.016,454.64,235.769,452.345,
168.324,348.242,164.037,372.187,161.974,396.292,162.213,420.04,166.5,443.042,176.499,464.094,189.921,482.031,208.047,496.296,229.38,502.833,249.954,502.202,268.204,492.269,284.543,478.549,297.646,461.928,307.565,442.922,315.489,423.839,322.466,404.397,327.371,384.86,193.457,330.212,207.215,322.23,223.46,321.815,238.921,327.107,251.677,336.101,281.859,342.469,296.01,340.322,309.06,341.762,320.249,347.155,325.866,357.867,262.375,362.545,260.32,375.737,258.536,388.723,256.7,402.288,234.006,411.764,242.015,415.946,249.992,419.99,258.568,419.853,266.149,418.802,204.605,355.698,215.761,352.434,227.194,355.111,235.21,363.366,224.55,364.12,213.189,361.602,279.173,372.892,290.118,369.026,300.874,371.641,307.339,378.366,299.546,380.641,288.91,378.296,210.209,444.729,224.668,435.405,238.209,432.502,245.89,436.578,254.278,436.249,263.253,444.29,267.594,456.509,257.731,466.982,246.677,469.803,237.617,468.86,228.775,466.305,217.995,458.955,215.879,445.337,235.54,442.503,243.716,444.655,251.913,446.066,262.62,455.406,249.127,456.769,240.541,456.002,232.226,453.604,
165.991,347.96,161.669,371.533,159.4,395.213,159.113,418.514,162.364,441.464,171.28,462.788,184.064,481.452,202.11,497.258,224.337,504.92,246.311,504.351,265.811,493.65,283.129,478.979,296.529,461.751,306.273,442.437,313.814,423.54,320.388,404.338,324.992,385.065,190.314,330.868,203.97,323.016,220.193,322.636,235.88,327.997,248.728,337.166,278.853,343.378,293.27,341.041,306.533,342.423,317.678,347.771,323.105,358.215,259.342,363.867,257.258,377.106,255.457,390.102,253.612,403.716,230.774,413.039,238.852,417.289,246.85,421.41,255.498,421.266,263.102,420.15,201.194,356.597,212.393,353.418,223.825,356.133,231.943,364.423,221.222,364.987,209.902,362.44,276.266,373.727,287.318,369.815,298.134,372.366,304.715,378.974,296.783,381.233,286.076,378.96,206.015,445.862,220.646,436.356,234.87,433.701,242.739,437.847,251.397,437.48,260.838,445.468,265.176,457.812,254.742,470.005,242.988,473.617,233.548,472.731,224.474,470.105,213.248,461.822,211.678,446.536,232.138,443.758,240.507,445.933,248.953,447.404,260.104,456.815,245.579,460.394,236.624,459.684,228.093,457.192,
163.895,348.173,159.536,371.534,157.159,394.844,156.802,417.931,160.217,440.74,169.529,461.966,182.968,480.574,200.968,496.14,223.052,503.533,244.983,502.312,264.511,490.973,281.781,476.374,295.023,459.826,304.453,441.336,311.806,423.132,318.309,404.218,322.825,385.114,187.166,332.302,200.477,324.283,216.679,323.715,232.633,329.17,245.888,338.509,276.048,344.531,290.759,341.908,304.255,343.157,315.518,348.543,320.633,358.717,256.528,365.535,254.242,378.924,252.283,392.061,250.28,405.811,227.801,415.074,235.762,419.099,243.59,423.114,252.143,423.065,259.725,421.965,198.588,357.782,209.671,354.741,221.05,357.431,229.028,365.776,218.513,366.253,207.254,363.68,273.644,374.7,284.615,370.633,295.509,373.07,302.17,379.482,294.078,381.954,283.325,379.79,202.589,447.584,216.711,438.748,231.001,436.379,239.085,440.632,247.959,440.156,257.759,447.874,262.272,459.451,251.565,472.506,239.389,476.705,229.712,475.966,220.348,473.246,209.114,464.431,208.14,448.316,228.348,446.348,236.925,448.606,245.587,449.99,257.166,458.652,242.145,463.142,232.954,462.528,224.198,459.984,
162.165,347.497,157.929,370.503,155.648,393.781,155.21,417.007,158.395,440.166,167.568,461.738,180.33,480.158,198.372,495.036,220.541,501.763,242.571,501.057,262.634,490.397,279.995,476.048,292.988,459.353,302.125,440.671,309.258,422.443,316.076,403.939,320.955,385.085,184.709,333.203,198.194,325.676,214.229,325.3,229.447,330.69,242.515,339.442,272.745,345.211,287.457,342.749,300.719,343.71,312.316,348.508,318.537,358.668,253.211,365.305,250.836,378.831,248.652,392.307,246.409,406.294,224.278,416.064,232.237,420.133,240.042,424.065,248.586,424.056,256.256,423.019,195.699,358.473,206.663,355.372,218.185,357.954,226.137,366.053,215.472,367.152,204.062,364.71,271.145,374.91,282.199,371.069,293.197,373.532,299.815,380,291.753,382.736,280.941,380.466,200.601,448.135,214.869,440.344,227.56,437.594,235.444,441.833,244.27,441.334,253.388,448.834,258.872,459.847,248.879,466.568,238.099,467.936,228.8,466.968,219.779,464.498,209.359,458.93,206.438,448.959,224.631,448.433,233.128,450.685,241.796,452.011,253.729,458.791,240.796,454.472,231.928,453.677,223.442,451.407,
159.497,348.728,155.603,371.795,153.638,395.008,153.372,418.079,156.678,440.876,166.025,462.01,179.294,479.982,197.6,494.609,219.829,501.255,241.84,500.524,261.677,490.109,278.8,476.072,291.485,459.566,300.261,440.917,307.049,422.555,313.705,403.779,318.477,384.662,181.297,334.025,194.768,326.338,210.92,325.982,226.333,331.424,239.654,340.239,269.761,345.676,284.591,342.958,298.094,343.811,309.828,348.554,316.001,358.721,250.422,365.861,248.122,379.534,246.017,393.139,243.846,407.26,222.162,416.836,230.01,420.864,237.713,424.727,246.145,424.661,253.697,423.519,192.934,359.215,203.741,356.05,215.27,358.539,223.273,366.592,212.663,367.779,201.27,365.431,268.355,375.117,279.35,371.121,290.366,373.477,297.091,379.885,288.976,382.731,278.158,380.577,199.006,448.543,212.88,441.223,225.199,438.683,232.971,442.807,241.631,442.239,250.712,449.396,256.546,459.764,246.582,466.438,235.946,467.819,226.8,466.908,217.957,464.53,207.733,459.078,204.7,449.296,222.555,449.006,230.89,451.186,239.401,452.393,251.418,458.772,238.448,454.779,229.743,454.061,221.402,451.882,
156.915,349.769,153.21,372.487,151.444,395.16,151.573,417.602,155.353,439.486,165.055,459.611,178.614,476.585,196.561,490.312,218.171,496.555,239.407,495.909,258.573,486.161,275.388,473.082,288.247,457.453,297.289,439.455,304.283,421.393,311.016,402.727,315.874,383.627,178.685,334.778,191.867,327.166,207.837,326.749,223.293,332.006,236.648,340.59,266.369,345.733,281.169,342.9,294.697,343.604,306.511,348.337,312.856,358.379,247.195,366.277,244.901,379.967,242.812,393.54,240.668,407.557,219.473,416.845,227.264,420.737,234.956,424.451,243.351,424.331,250.927,423.212,190.268,359.731,201.079,356.589,212.578,359.028,220.483,367.105,210.054,368.296,198.671,365.991,265.545,375.212,276.285,370.952,287.295,373.181,294.119,379.44,286.008,382.464,275.186,380.489,197.425,448.47,211.017,441.382,223.063,438.691,230.702,442.678,239.158,442.015,248.159,448.995,254.034,458.871,244.342,465.593,233.873,467.212,224.943,466.406,216.22,464.105,206.179,458.793,203.089,449.221,220.503,448.836,228.695,450.904,237.02,452.02,249.014,458.009,236.181,454.281,227.698,453.568,219.5,451.449,
154.439,350.899,150.922,373.415,149.42,395.877,149.869,418.242,153.9,440.078,163.848,460.265,177.671,477.386,195.877,490.917,217.176,496.729,237.753,495.694,256.162,485.969,272.39,473.031,285.1,457.544,294.24,439.554,301.37,421.19,308.176,402.105,313.069,382.649,175.663,335.123,188.862,327.6,204.684,327.347,219.93,332.46,233.109,340.759,262.99,345.548,277.761,342.62,291.282,343.165,303.188,347.715,309.871,357.636,243.825,366.066,241.681,379.676,239.716,393.2,237.69,407.167,216.776,416.391,224.54,420.215,232.241,423.846,240.6,423.632,248.145,422.481,186.998,360.005,197.714,356.75,209.259,359.091,217.32,367.15,206.832,368.421,195.415,366.207,262.4,374.856,273.182,370.458,284.223,372.573,291.16,378.736,283.088,381.916,272.216,380.063,195.37,448.259,208.613,440.735,220.42,437.772,228.129,441.675,236.583,440.974,245.586,448.029,251.377,458.147,241.88,465.02,231.512,466.692,222.537,465.94,213.779,463.699,203.897,458.496,201.041,448.929,217.997,447.809,226.232,449.823,234.561,450.877,246.372,457.252,233.596,453.801,225.089,453.156,216.828,451.085,
149.438,351.921,146.449,374.281,145.624,396.673,146.826,418.942,151.33,440.741,161.152,461.021,174.245,478.463,191.85,492.193,212.878,497.734,233.442,495.928,251.943,485.067,268.089,470.816,280.371,454.604,288.837,436.308,295.482,417.992,302.093,399.067,306.751,379.828,168.931,336.215,181.476,328.293,196.958,327.619,212.071,332.415,225.249,340.534,255.015,344.743,269.965,341.326,283.728,341.549,295.963,346.01,302.848,355.967,236.461,364.952,234.438,378.539,232.571,392.037,230.661,406.019,210.684,415.636,218.417,419.235,226.057,422.666,234.349,422.154,241.881,420.893,180.671,360.174,191.174,356.925,202.706,358.988,211.081,366.586,200.625,368.055,189.224,366.132,255.43,373.195,266.281,369.03,277.399,371.022,284.672,376.769,276.442,380.044,265.444,378.288,190.209,448.031,202.821,439.722,214.929,436.288,222.583,440.051,230.863,439.085,240.519,446.31,246.643,456.82,236.887,465.667,226.081,468.227,217.168,467.746,208.359,465.687,198.216,459.911,195.96,448.663,212.645,447.147,220.807,448.934,228.976,449.854,241.399,456.084,227.971,453.842,219.594,453.398,211.384,451.479,
