131.889,71.4975,131.861,77.4036,132.297,83.3758,133.202,89.1484,135.295,94.2956,138.9,98.4431,143.479,101.345,148.648,103.289,154.643,103.916,160.687,103.535,166.222,101.765,171.199,99.0838,175.122,95.0512,177.583,89.7611,178.879,83.8645,179.689,78.0641,180.107,72.3236,135.525,63.3482,138.716,60.039,143.033,58.7189,147.433,58.7817,151.406,60.0902,159.363,60.0255,163.792,58.8728,168.301,59.0107,172.629,60.5232,175.626,63.7792,155.425,64.9347,155.235,67.9789,155.059,70.9502,154.902,74.114,149.752,78.5505,152.266,79.115,154.799,79.6186,157.421,79.1421,159.816,78.6837,140.27,67.1264,143.031,65.3664,146.182,65.3589,148.86,67.2077,145.97,67.6057,142.819,67.6611,161.801,67.3768,164.76,65.5382,167.911,65.7545,170.541,67.4978,168.046,67.9697,164.931,67.8629,144.848,87.4687,148.543,84.6482,152.223,83.3508,154.663,83.8803,157.502,83.4349,161.314,84.9472,165.001,87.6058,161.291,89.8385,157.56,90.5768,154.523,90.7476,151.835,90.5775,148.242,89.7837,146.312,87.4353,152.16,85.5869,154.654,85.7415,157.527,85.6094,163.482,87.5387,157.51,87.7538,154.577,87.9202,152.026,87.7809,
131.269,72.8517,131.217,78.761,131.633,84.7379,132.524,90.516,134.597,95.6803,138.17,99.8773,142.698,102.869,147.82,104.901,153.754,105.576,159.72,105.209,165.175,103.421,170.103,100.714,174.034,96.6729,176.54,91.3894,177.887,85.4941,178.732,79.6853,179.178,73.9314,134.921,64.8544,138.112,61.5739,142.421,60.2843,146.816,60.369,150.769,61.6975,158.702,61.6764,163.115,60.5401,167.599,60.6968,171.899,62.2337,174.855,65.4997,154.757,66.5502,154.567,69.6094,154.391,72.5969,154.233,75.7767,149.045,80.1308,151.553,80.7141,154.086,81.239,156.71,80.7706,159.102,80.3211,139.633,68.6422,142.4,66.9085,145.541,66.9212,148.21,68.7743,145.326,69.1526,142.183,69.1906,161.07,68.9999,164.029,67.1818,167.166,67.4089,169.773,69.1528,167.295,69.6171,164.193,69.4974,144.074,89.0258,147.783,86.2471,151.495,84.9758,153.933,85.5187,156.773,85.0872,160.579,86.6069,164.219,89.2641,160.534,91.628,156.8,92.4166,153.76,92.5785,151.065,92.386,147.448,91.5014,145.536,89.0148,151.418,87.1917,153.912,87.3632,156.783,87.2441,162.718,89.2119,156.756,89.5781,153.822,89.7366,151.266,89.5737,
130.782,74.2656,130.715,80.121,131.111,86.0569,131.985,91.8074,134.035,96.9644,137.571,101.17,142.061,104.192,147.161,106.243,153.081,106.927,159.032,106.563,164.474,104.787,169.4,102.089,173.36,98.0566,175.899,92.7772,177.256,86.8638,178.093,81.0512,178.529,75.3009,134.363,66.2384,137.532,62.9644,141.808,61.672,146.178,61.7307,150.101,63.0429,158.014,62.9983,162.424,61.852,166.905,62.0139,171.208,63.5621,174.172,66.8203,154.083,67.8314,153.896,70.8682,153.723,73.834,153.567,76.9929,148.36,81.3253,150.883,81.9015,153.438,82.4242,156.085,81.9447,158.5,81.4992,139.036,69.9775,141.799,68.2472,144.923,68.2566,147.602,70.0839,144.717,70.4385,141.592,70.481,160.404,70.2694,163.364,68.4605,166.486,68.6786,169.101,70.3968,166.619,70.8373,163.53,70.7263,143.34,90.2314,147.054,87.3671,150.826,86.0638,153.307,86.5949,156.202,86.1585,160.084,87.6897,163.764,90.4118,160.055,92.9247,156.251,93.7753,153.149,93.953,150.405,93.7633,146.72,92.8361,144.809,90.2326,150.753,88.2883,153.29,88.4501,156.215,88.3241,162.268,90.3801,156.196,90.9204,153.201,91.0917,150.596,90.9307,
130.462,74.4524,130.378,80.385,130.784,86.3782,131.677,92.18,133.715,97.3976,137.213,101.7,141.649,104.858,146.673,107.074,152.552,107.813,158.502,107.402,163.979,105.502,168.957,102.696,172.958,98.6014,175.545,93.296,176.964,87.3626,177.863,81.4837,178.361,75.6447,133.97,66.6606,137.111,63.4149,141.374,62.1726,145.734,62.3007,149.641,63.674,157.547,63.6538,161.993,62.471,166.519,62.5906,170.848,64.1205,173.815,67.3739,153.584,68.5751,153.352,71.7023,153.132,74.7565,152.93,77.9987,147.855,82.2554,150.326,82.8655,152.833,83.4087,155.458,82.9297,157.857,82.4655,138.616,70.52,141.361,68.7894,144.495,68.8163,147.148,70.7057,144.276,71.0851,141.137,71.1114,159.965,70.9285,162.914,69.0702,166.058,69.2889,168.676,71.0377,166.185,71.5402,163.073,71.4305,143.045,91.1803,146.618,88.4334,150.285,87.1773,152.692,87.7305,155.508,87.2926,159.344,88.7997,162.993,91.4299,159.307,94.0502,155.546,94.9732,152.525,95.148,149.852,94.9359,146.285,93.9094,144.501,91.1781,150.214,89.3936,152.676,89.5713,155.521,89.451,161.495,91.4006,155.503,92.08,152.59,92.2506,150.059,92.0628,
130.516,74.5154,130.403,80.449,130.775,86.4384,131.631,92.2334,133.628,97.4523,137.072,101.769,141.431,104.95,146.369,107.197,152.208,107.959,158.166,107.537,163.682,105.599,168.679,102.76,172.662,98.6533,175.229,93.3565,176.645,87.4646,177.567,81.6353,178.094,75.8474,133.965,66.8515,137.086,63.6578,141.301,62.4537,145.605,62.6291,149.464,64.0355,157.336,64.0621,161.767,62.9034,166.272,63.0236,170.576,64.5368,173.514,67.7607,153.365,68.9587,153.089,72.0678,152.826,75.1054,152.581,78.3314,147.574,82.5254,150.014,83.1505,152.487,83.7082,155.097,83.2434,157.483,82.7859,138.535,70.7719,141.258,69.0864,144.363,69.1313,146.977,71.0131,144.123,71.3848,141.015,71.3891,159.719,71.3089,162.661,69.4914,165.787,69.7229,168.384,71.4587,165.889,71.9581,162.796,71.8351,142.803,91.3686,146.305,88.6545,149.926,87.4273,152.306,87.9951,155.098,87.5724,158.92,89.0867,162.567,91.7204,158.853,94.3399,155.085,95.2565,152.092,95.4146,149.447,95.1888,145.943,94.1305,144.239,91.3719,149.851,89.6445,152.286,89.8355,155.104,89.7319,161.066,91.6826,155.075,92.3658,152.187,92.5211,149.686,92.3209,
130.438,74.6889,130.326,80.6036,130.698,86.5768,131.555,92.3584,133.55,97.5668,136.994,101.87,141.357,105.034,146.306,107.262,152.15,108.017,158.105,107.604,163.615,105.692,168.608,102.874,172.595,98.7777,175.163,93.4835,176.576,87.5895,177.495,81.7606,178.019,75.9747,133.888,66.987,137.007,63.7835,141.221,62.5661,145.526,62.7217,149.386,64.109,157.262,64.1187,161.69,62.9621,166.192,63.0871,170.494,64.604,173.438,67.829,153.29,69.0274,153.022,72.1231,152.766,75.1472,152.527,78.3598,147.514,82.5737,149.958,83.1923,152.435,83.7437,155.046,83.2779,157.433,82.8233,138.453,70.8983,141.178,69.2067,144.283,69.245,146.904,71.1143,144.048,71.4894,140.94,71.5005,159.649,71.3885,162.591,69.5736,165.717,69.8026,168.317,71.5334,165.824,72.0286,162.73,71.9085,142.738,91.4338,146.247,88.6914,149.874,87.449,152.259,88.0111,155.055,87.5866,158.881,89.1077,162.53,91.7596,158.82,94.3696,155.05,95.2797,152.051,95.4405,149.401,95.2197,145.889,94.1767,144.177,91.4334,149.799,89.6695,152.239,89.8555,155.062,89.7499,161.03,91.7207,155.034,92.3935,152.141,92.5505,149.634,92.3556,
130.508,75.0978,130.407,81.0063,130.788,86.9757,131.651,92.748,133.651,97.9421,137.093,102.222,141.441,105.354,146.37,107.542,152.197,108.272,158.145,107.85,163.653,105.938,168.642,103.113,172.62,99.0138,175.18,93.7178,176.582,87.8265,177.489,82.0026,178.002,76.2249,133.93,67.3802,137.042,64.1749,141.246,62.9524,145.537,63.0962,149.387,64.4633,157.23,64.4531,161.648,63.2957,166.14,63.409,170.443,64.9081,173.396,68.1182,153.284,69.3195,153.017,72.4082,152.762,75.4269,152.526,78.6344,147.529,82.8416,149.968,83.453,152.444,83.9989,155.055,83.5281,157.44,83.0691,138.495,71.2352,141.21,69.5443,144.304,69.5733,146.917,71.4222,144.07,71.7988,140.974,71.8189,159.64,71.6654,162.572,69.8553,165.685,70.0774,168.281,71.7935,165.793,72.2854,162.712,72.1706,142.785,91.7044,146.282,88.9517,149.899,87.7015,152.278,88.2547,155.07,87.8267,158.89,89.3373,162.544,91.9811,158.835,94.5705,155.072,95.4723,152.078,95.6378,149.434,95.4258,145.93,94.4085,144.218,91.7007,149.825,89.9122,152.259,90.0909,155.079,89.9807,161.048,91.9455,155.055,92.5972,152.165,92.7595,149.665,92.574,
130.968,75.834,130.83,81.6899,131.168,87.6174,131.98,93.3468,133.941,98.4794,137.346,102.669,141.651,105.667,146.523,107.696,152.312,108.397,158.245,108.073,163.77,106.357,168.773,103.71,172.773,99.7349,175.362,94.5202,176.795,88.6817,177.737,82.9154,178.292,77.2007,134.357,67.9454,137.484,64.709,141.689,63.462,145.955,63.5715,149.78,64.8996,157.588,64.917,162.008,63.8338,166.498,64.0199,170.798,65.5804,173.745,68.8503,153.632,69.6767,153.332,72.7066,153.042,75.6656,152.773,78.8158,147.765,83.0562,150.197,83.6497,152.669,84.1863,155.29,83.7404,157.686,83.3136,138.899,71.6669,141.614,69.9698,144.697,70.002,147.293,71.8439,144.442,72.1961,141.353,72.2153,159.957,72.1478,162.91,70.3696,166.014,70.6163,168.596,72.3574,166.102,72.7943,163.029,72.653,142.986,91.8596,146.514,89.1009,150.113,87.8526,152.485,88.4013,155.289,87.9971,159.091,89.5407,162.775,92.2242,158.997,94.5483,155.23,95.3001,152.232,95.4397,149.601,95.2327,146.131,94.3329,144.406,91.8539,150.027,90.0306,152.457,90.2132,155.288,90.1183,161.274,92.1606,155.243,92.5011,152.347,92.6387,149.856,92.4627,
131.213,76.1566,131.089,82.0977,131.456,88.1009,132.318,93.9096,134.323,99.1326,137.765,103.461,142.099,106.673,147.001,108.946,152.803,109.721,158.718,109.306,164.184,107.361,169.145,104.51,173.137,100.395,175.741,95.1087,177.184,89.2095,178.113,83.3701,178.643,77.5707,134.657,68.5192,137.776,65.3268,141.987,64.1273,146.288,64.2931,150.134,65.702,157.976,65.7316,162.395,64.5592,166.892,64.6874,171.189,66.2153,174.113,69.4456,154.02,70.5964,153.745,73.7408,153.483,76.8142,153.241,80.0745,148.195,84.2042,150.643,84.837,153.135,85.4087,155.768,84.9336,158.171,84.4714,139.212,72.3996,141.939,70.7197,145.032,70.772,147.649,72.6516,144.797,72.9988,141.699,72.9988,160.348,72.9474,163.293,71.13,166.405,71.3539,168.995,73.0866,166.509,73.5723,163.428,73.4515,143.346,93.0025,146.88,90.3281,150.552,89.1277,152.965,89.6962,155.805,89.2776,159.671,90.7678,163.335,93.3712,159.603,96.1247,155.788,97.1035,152.743,97.2677,150.058,97.0298,146.502,95.9044,144.779,93.0312,150.474,91.3078,152.943,91.5085,155.809,91.4006,161.848,93.3618,155.778,94.2201,152.839,94.3834,150.298,94.1708,
131.814,77.3941,131.693,83.3002,132.054,89.2752,132.895,95.0401,134.889,100.193,138.315,104.405,142.606,107.438,147.445,109.503,153.207,110.205,159.115,109.834,164.607,108.022,169.568,105.283,173.522,101.245,176.079,96.0097,177.49,90.1722,178.413,84.4123,178.947,78.7062,135.193,69.6228,138.3,66.3925,142.488,65.1454,146.742,65.2665,150.556,66.6152,158.35,66.6338,162.744,65.5326,167.217,65.7005,171.499,67.244,174.415,70.4957,154.418,71.4003,154.119,74.4509,153.833,77.4311,153.569,80.6021,148.578,84.8039,151.004,85.3993,153.472,85.942,156.09,85.4853,158.48,85.0451,139.728,73.3504,142.432,71.6709,145.499,71.7064,148.088,73.5378,145.249,73.8875,142.176,73.9025,160.701,73.8368,163.642,72.0654,166.731,72.3012,169.303,74.0246,166.82,74.4684,163.76,74.3343,143.808,93.594,147.302,90.8423,150.909,89.602,153.289,90.1533,156.101,89.7464,159.916,91.2702,163.586,93.9369,159.829,96.4089,156.053,97.24,153.044,97.3903,150.401,97.1764,146.921,96.2051,145.221,93.5971,150.832,91.774,153.267,91.9596,156.106,91.8607,162.091,93.893,156.068,94.4239,153.161,94.5742,150.66,94.3912,
