-697.462, -473.163, 1842.34, 0.109203, -0.21645, -0.0960873
-690.145, -474.305, 1831.59, 0.11856, -0.19743, -0.10162
-685.029, -475.184, 1826.6, 0.10394, -0.177177, -0.103229
-681.972, -476.285, 1826.06, 0.0983337, -0.160651, -0.0970131
-680.423, -477.362, 1828.22, 0.0884914, -0.154552, -0.0913282
-681.277, -479.877, 1834.1, 0.0759772, -0.162388, -0.086801
-681.101, -481.151, 1836.32, 0.0838568, -0.172906, -0.0795537
-680.446, -481.185, 1835, 0.0921703, -0.170973, -0.0741902
-681.236, -481.887, 1837.51, 0.0960963, -0.170865, -0.0711761
-681.891, -482.62, 1840.42, 0.094121, -0.179311, -0.0700076
-681.323, -482.317, 1839.35, 0.0931603, -0.184402, -0.0660065
-680.45, -481.916, 1839.15, 0.0975964, -0.205419, -0.0628835
-676.668, -479.272, 1833.66, 0.0940302, -0.207653, -0.05834
-672.704, -479.496, 1834.1, 0.104123, -0.209227, -0.0536356
-663.039, -477.906, 1832.7, 0.100535, -0.198922, -0.0384975
-648.415, -477.562, 1837.3, 0.107514, -0.196722, -0.034257
-633.263, -482.12, 1862.66, 0.13159, -0.174976, -0.0179018
-606.469, -483.27, 1876.83, 0.110197, -0.134572, -0.00801763
-571.642, -481.797, 1890.44, 0.104915, -0.19379, -0.0344351
-540.339, -485.741, 1942.14, 0.188035, -0.232379, -0.0316528
-488.508, -468.465, 1927.38, 0.219008, -0.224971, -0.028644
-438.257, -443.471, 1891.51, 0.217301, -0.152121, 0.0306354
-398.704, -422.163, 1874.74, 0.180356, -0.0959626, 0.069858
-385.127, -416.85, 1902.66, 0.19527, -0.154241, 0.108446
-371.68, -411.173, 1917.78, 0.16575, -0.190797, 0.141356
-363.078, -407.197, 1915.67, 0.146183, -0.181439, 0.141172
-362.806, -406.355, 1914.35, 0.141961, -0.17201, 0.137379
-373.806, -408.685, 1922.5, 0.150888, -0.178037, 0.128684
-390.167, -411.03, 1918.64, 0.133397, -0.136444, 0.112574
-414.915, -410.919, 1905.72, 0.172554, -0.141205, 0.0869079
-441.288, -409.929, 1895.6, 0.175919, -0.0948369, 0.0644897
-485.228, -409.852, 1902.88, 0.199925, -0.0708829, 0.0320061
-520.755, -393.705, 1863.32, 0.18085, -0.03632, 0.0413522
-572.501, -384.402, 1883.07, 0.186952, -0.0441986, 0.0437824
-621.739, -370.62, 1924.19, 0.207542, -0.0337545, 0.0385399
-662.999, -337.955, 1919.67, 0.185196, -0.0273406, 0.014992
-684.563, -285.175, 1862.43, 0.167529, 0.00999139, 0.0110511
-703.607, -228.909, 1808.85, 0.182965, 0.0160653, -0.00106727
