384.969, -460.479, 1587.12, 0.171575, 0.490486, -0.0877221
401.314, -450.19, 1544.76, 0.164461, 0.564934, -0.0677707
413.891, -444.815, 1515.37, 0.181329, 0.595805, -0.0590855
421.518, -440.145, 1489.16, 0.190849, 0.578907, -0.0575873
424.288, -435.098, 1463.2, 0.181415, 0.557201, -0.052425
429.251, -433.9, 1452.82, 0.155824, 0.533544, -0.0501976
429.056, -428.363, 1434.17, 0.114141, 0.519159, -0.0358561
428.052, -423.419, 1419.54, 0.0686555, 0.499291, -0.0137778
431.756, -424.212, 1421.74, 0.0573622, 0.484868, -0.00513816
433.153, -423.287, 1418.38, 0.0515541, 0.47478, -0.00127824
432.843, -420.538, 1408.75, 0.0443878, 0.465236, 0.0105861
434.77, -419.481, 1402.25, 0.0294228, 0.452526, 0.0164524
438.14, -418.332, 1396.08, 0.0387637, 0.451923, 0.0218471
442.841, -414.849, 1384.32, 0.0216009, 0.441641, 0.0258397
454.213, -411.158, 1384.81, 0.0530171, 0.431895, 0.0108451
459.416, -390.308, 1357.68, 0.0904057, 0.442417, -0.012547
480.242, -372.701, 1375.79, 0.0897991, 0.497078, 0.00891566
491.592, -329.095, 1346.26, 0.124362, 0.468858, 0.00145888
