540.158, -123.029, 1230.52, 0.133483, 0.48946, 0.0347941
540.286, -118.773, 1227.6, 0.134455, 0.444331, 0.0508389
538.765, -116.941, 1224.76, 0.121571, 0.433881, 0.0656225
537.624, -116.473, 1224.31, 0.139033, 0.432903, 0.0651354
535.728, -116.44, 1224.14, 0.15181, 0.439875, 0.0580405
532.558, -116.917, 1220.85, 0.150748, 0.434995, 0.0461809
529.917, -117.645, 1219.42, 0.146715, 0.440826, 0.0428103
527.171, -118.901, 1217.84, 0.140042, 0.4485, 0.044071
526.762, -120.419, 1221.48, 0.133373, 0.454905, 0.0508254
525.119, -122.156, 1222.59, 0.174252, 0.441065, 0.0528849
524.055, -124.685, 1225.4, 0.180867, 0.421897, 0.0583379
518.938, -126.457, 1223.15, 0.184508, 0.430795, 0.0587558
515.283, -128.916, 1227.89, 0.198647, 0.453384, 0.0535839
505.575, -129.219, 1226.36, 0.180863, 0.473666, 0.057172
493.915, -128.884, 1227.49, 0.178029, 0.50063, 0.0540198
477.062, -127.537, 1226.06, 0.177359, 0.516347, 0.0415834
454.08, -125.007, 1220.74, 0.155658, 0.500003, 0.0452057
430.399, -123.824, 1224.82, 0.155394, 0.516539, 0.0298519
414.472, -125.317, 1265.16, 0.144615, 0.593695, 0.0431654
381.575, -121.934, 1264.13, 0.130432, 0.585666, 0.0207622
348.796, -118.596, 1278.09, 0.0875224, 0.556512, -0.0308981
