-31.2751, 132.253, 443.192, 0.0627704, -0.0209144, -0.057334
-27.103, 127.329, 436.537, 0.0306725, -0.0610042, -0.0478595
-22.3165, 123.734, 433.725, 0.0192259, -0.0995743, -0.0250134
-18.1837, 119.911, 427.202, 0.0287143, -0.131875, -0.00443175
-14.2242, 117.675, 423.93, 0.019884, -0.150434, 0.00445445
-4.29567, 118.646, 442.559, 0.0341236, -0.0784832, 0.034358
-1.09735, 117.504, 444.21, 0.0485636, -0.0690756, 0.043008
1.47913, 116.07, 443.166, 0.0329953, -0.0799295, 0.0556925
5.71497, 113.07, 441.622, 0.0291291, -0.101751, 0.0739802
7.08952, 111.962, 441.447, 0.0123236, -0.112721, 0.0781565
4.38614, 109.086, 448.092, -0.0746002, -0.0813382, 0.0803882
2.92275, 107.684, 450.016, -0.0767996, -0.0559841, 0.0735629
-0.114399, 106.767, 454.116, -0.116651, -0.0394074, 0.0745134
-1.01933, 106.331, 454.263, -0.113374, -0.0347347, 0.0731152
-2.62367, 107.293, 456.377, -0.131318, -0.0243284, 0.0636977
-3.44294, 108.065, 458.805, -0.132516, -0.0145661, 0.0586609
-3.98317, 107.962, 459.355, -0.120652, -0.0115317, 0.0529097
-4.85877, 108.275, 460.079, -0.130729, 0.00445738, 0.0434667
-4.77131, 108.056, 459.144, -0.102193, 0.00842382, 0.0375452
-4.5534, 107.824, 458.679, -0.092625, 0.00933286, 0.0332992
-3.18597, 106.725, 456.689, -0.0791192, 0.00532696, 0.0290371
-2.52611, 105.497, 454.393, -0.0710928, -0.00121489, 0.029643
-2.32284, 105.019, 453.866, -0.0635081, 0.000873363, 0.0272289
-2.20978, 104.798, 453.786, -0.0616962, 0.00633475, 0.0286929
-1.89499, 104.461, 454.44, -0.0650671, 0.00503837, 0.0248667
-1.70152, 103.684, 454.221, -0.067241, -0.00063763, 0.0248941
-1.59473, 102.997, 453.45, -0.0686168, 0.000484665, 0.022947
-1.26471, 102.963, 452.052, -0.0766374, -0.0023103, 0.0225271
-0.967442, 104.201, 450.82, -0.0482007, -0.00691766, 0.0193719
-1.09422, 104.426, 449.66, -0.0214899, -0.004288, 0.014198
-1.30347, 104.77, 450.034, -0.017476, 0.000440104, 0.00912071
-1.68045, 104.348, 449.443, -0.016918, 0.00892116, 0.00420301
-1.83367, 104.769, 449.244, -0.00854375, 0.0174386, 0.00436355
-1.74452, 106.425, 451.602, 0.0136361, 0.0381572, 0.000490036
-0.844177, 109.057, 464.03, 0.0296301, 0.122368, -0.0128006
-1.00886, 109.218, 465.298, 0.0247757, 0.13706, -0.0140699
-0.793739, 109.292, 466.26, 0.00324973, 0.135272, -0.0116556
0.0671563, 109.614, 465.891, -0.0119774, 0.128876, -0.0131669
0.559282, 110.361, 466.753, -0.0157398, 0.12427, -0.0144173
0.71841, 110.156, 463.637, 0.00461944, 0.100635, -0.00857152
0.583087, 111.194, 464.098, 0.000231702, 0.101081, -0.0128503
0.363488, 112.472, 461.774, 0.0192622, 0.0955836, -0.0242218
1.00799, 113.338, 462.665, 0.0162619, 0.0880639, -0.0247483
2.30523, 113.515, 463.217, 0.0265091, 0.0607509, -0.0179058
9.03017, 109.383, 462.303, 0.0376824, -0.066645, -0.00429847
9.38727, 108.663, 461.458, 0.0414839, -0.0816365, -0.00166703
9.38624, 108.614, 461.538, 0.0523755, -0.0921424, 8.21938e-05
8.3083, 108.708, 464.152, 0.055798, -0.0985748, -0.00553184
7.64407, 108.377, 465.222, 0.0553568, -0.0944305, -0.0110758
7.27261, 108.647, 466.678, 0.053364, -0.0896116, -0.0157837
7.535, 110.383, 471.653, 0.0402444, -0.0847114, -0.0202491
7.66974, 110.396, 473.606, 0.0491374, -0.0808848, -0.020466
