<<<<<<< HEAD
-59.4487, 142.101, 530.56, -0.156235, -0.168354, 0.185906
-60.8167, 144.129, 536.77, -0.160416, -0.155721, 0.201812
-62.2585, 146.026, 542.496, -0.199147, -0.132308, 0.197065
-71.3788, 142.423, 540.476, -0.0384343, -0.648419, 0.320439
=======
-354.639, -404.799, 1944.89, 0.165229, -0.106827, 0.0151279
-358.489, -405.417, 1945.25, 0.165398, -0.10858, 0.0151329
-358.915, -405.98, 1945.34, 0.165646, -0.108767, 0.0151437
-359.342, -406.544, 1945.44, 0.165893, -0.108955, 0.0151546
-359.768, -407.108, 1945.53, 0.166141, -0.109143, 0.0151655
-360.195, -407.672, 1945.63, 0.166388, -0.109331, 0.0151764
-360.622, -408.236, 1945.73, 0.166636, -0.109518, 0.0151873
-361.049, -408.8, 1945.82, 0.166883, -0.109706, 0.0151982
-361.476, -409.364, 1945.92, 0.167131, -0.109894, 0.0152091
-361.903, -409.928, 1946.01, 0.167378, -0.110081, 0.01522
-362.33, -410.493, 1946.11, 0.167625, -0.110269, 0.0152309
-362.757, -411.057, 1946.21, 0.167872, -0.110456, 0.0152418
-363.184, -411.622, 1946.3, 0.168119, -0.110644, 0.0152527
-363.611, -412.186, 1946.4, 0.168366, -0.110831, 0.0152636
-364.039, -412.751, 1946.5, 0.168613, -0.111019, 0.0152745
-364.466, -413.316, 1946.6, 0.16886, -0.111206, 0.0152854
-364.893, -413.88, 1946.69, 0.169107, -0.111393, 0.0152963
-365.321, -414.445, 1946.79, 0.169354, -0.111581, 0.0153072
-365.748, -415.01, 1946.89, 0.169601, -0.111768, 0.0153182
-366.176, -415.575, 1946.99, 0.169847, -0.111955, 0.0153291
-366.604, -416.14, 1947.08, 0.170094, -0.112142, 0.01534
-367.032, -416.706, 1947.18, 0.170341, -0.11233, 0.015351
-367.459, -417.271, 1947.28, 0.170587, -0.112517, 0.0153619
-367.887, -417.836, 1947.38, 0.170834, -0.112704, 0.0153728
-368.315, -418.402, 1947.48, 0.17108, -0.112891, 0.0153838
-368.743, -418.967, 1947.57, 0.171326, -0.113078, 0.0153947
-369.171, -419.533, 1947.67, 0.171573, -0.113265, 0.0154057
-369.599, -420.098, 1947.77, 0.171819, -0.113452, 0.0154166
-370.459, -405.013, 1940.08, 0.282128, -0.0322335, 0.0366916
-370.551, -405.255, 1940.12, 0.282237, -0.0322762, 0.036703
-370.643, -405.498, 1940.16, 0.282346, -0.0323188, 0.0367143
-370.736, -405.741, 1940.19, 0.282454, -0.0323615, 0.0367257
-370.828, -405.984, 1940.23, 0.282563, -0.0324042, 0.0367371
-370.92, -406.226, 1940.26, 0.282672, -0.0324469, 0.0367484
-371.013, -406.469, 1940.3, 0.28278, -0.0324895, 0.0367598
-371.105, -406.712, 1940.33, 0.282889, -0.0325322, 0.0367711
-371.197, -406.955, 1940.37, 0.282998, -0.0325749, 0.0367825
-371.29, -407.198, 1940.4, 0.283106, -0.0326175, 0.0367938
-371.382, -407.441, 1940.44, 0.283215, -0.0326602, 0.0368052
-371.474, -407.683, 1940.47, 0.283324, -0.0327029, 0.0368165
-371.567, -407.926, 1940.51, 0.283432, -0.0327456, 0.0368279
-371.659, -408.169, 1940.55, 0.283541, -0.0327882, 0.0368392
-371.751, -408.412, 1940.58, 0.28365, -0.0328309, 0.0368506
-371.844, -408.655, 1940.62, 0.283758, -0.0328736, 0.0368619
-371.936, -408.898, 1940.65, 0.283867, -0.0329162, 0.0368733
-372.028, -409.141, 1940.69, 0.283976, -0.0329589, 0.0368846
-372.121, -409.384, 1940.72, 0.284084, -0.0330015, 0.0368959
-372.213, -409.627, 1940.76, 0.284193, -0.0330442, 0.0369073
-372.306, -409.87, 1940.8, 0.284301, -0.0330869, 0.0369186
-350.048, -404.807, 1891.58, 0.27285, -0.0750311, 0.0497234
-349.293, -405.164, 1888.37, 0.276342, -0.0853276, 0.0480487
-348.317, -404.75, 1881.61, 0.274345, -0.0805042, 0.0503631
-347.193, -403.745, 1872.91, 0.275532, -0.0791066, 0.051472
-345.708, -402.715, 1862.48, 0.270333, -0.0829823, 0.0489884
-345.389, -402.732, 1855.93, 0.259042, -0.0698585, 0.0486588
-345.564, -403.455, 1852.38, 0.251185, -0.0644441, 0.0487933
-344.861, -403.122, 1844.6, 0.248907, -0.0607339, 0.0445945
-342.897, -402.404, 1830.25, 0.263676, -0.0578353, 0.0448013
-341.93, -402.578, 1818.11, 0.257881, -0.0546765, 0.0461725
-338.862, -401.057, 1801.17, 0.260696, -0.063447, 0.0484202
-338.685, -402.832, 1796.44, 0.230567, -0.0580458, 0.048845
-335.448, -401.29, 1776.45, 0.247661, -0.0476454, 0.0487894
-333.654, -402.306, 1764.99, 0.219194, -0.0365039, 0.0392069
-331.43, -402.139, 1750.98, 0.208777, -0.0233446, 0.0388797
-330.587, -404.274, 1743.42, 0.183891, -0.0160115, 0.0380203
-328.067, -405.712, 1731.55, 0.170539, -0.0107377, 0.0298833
-327.053, -406.857, 1718.82, 0.19601, -0.0114048, 0.043099
-325.287, -409.257, 1709.24, 0.229655, -0.0163973, 0.0523695
-323.207, -410.193, 1698.07, 0.237269, -0.0164821, 0.0494084
-319.938, -409.976, 1682.84, 0.248718, -0.015792, 0.0474216
-318.349, -411.441, 1675.6, 0.238576, -0.00244186, 0.0416886
-316.037, -410.815, 1663.02, 0.248881, -0.0021459, 0.0461145
-312.556, -408.605, 1645.83, 0.269754, 0.00290533, 0.0455753
-311.307, -409.324, 1642.11, 0.270215, 0.00512327, 0.0392897
-308.673, -408.647, 1630.28, 0.265818, 0.00674998, 0.034737
-306.292, -408.595, 1620.73, 0.265136, 0.00882783, 0.0343728
-305.184, -410.312, 1615.66, 0.26771, 0.00622779, 0.0287149
-303.756, -410.135, 1605.66, 0.261811, 0.0107989, 0.0331551
-301.207, -408.807, 1591.71, 0.259275, 0.0156586, 0.0313433
-300.477, -408.872, 1585.26, 0.257669, 0.0122108, 0.0332073
-299.727, -407.86, 1575.55, 0.257077, 0.00607014, 0.0345355
-300.785, -409.036, 1573.39, 0.246184, 0.00331635, 0.0359683
-300.477, -408.331, 1563.85, 0.255648, -0.00460242, 0.0399361
-300.907, -407.806, 1557.15, 0.258503, -0.00757503, 0.0419472
-301.992, -407.613, 1552.18, 0.264732, -0.0135249, 0.0392889
-303.846, -406.798, 1548.2, 0.262985, -0.0103228, 0.0386249
-305.921, -406.096, 1542.5, 0.284425, -0.0214064, 0.0401315
-309.205, -406.183, 1541.31, 0.291366, -0.0258377, 0.0397241
-310.334, -405.836, 1536.29, 0.293504, -0.0209369, 0.0219017
-315.698, -406.084, 1536.11, 0.284149, -0.0261254, 0.0329761
-320.333, -406.238, 1536.11, 0.278146, -0.029141, 0.0391144
-324.635, -404.779, 1529.74, 0.277067, -0.0660825, 0.0378204
-327.875, -404.701, 1528.33, 0.272105, -0.0578191, 0.0257979
-332.554, -404.751, 1525.99, 0.278198, -0.0750254, 0.0153536
-339.507, -405.291, 1526.92, 0.285586, -0.0873994, 0.0177244
-347.291, -406.358, 1529.7, 0.296451, -0.10294, 0.0237975
-355.177, -406.084, 1527.29, 0.299034, -0.116734, 0.0354154
